47.128.42.156 - - [31/Oct/2024:03:39:08 +0000] "GET /robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; Bytespider; spider-feedback@bytedance.com)"
34.29.141.135 - - [31/Oct/2024:10:48:53 +0000] "GET /media/system/js/core.js HTTP/1.1" 404 221 "http://narayana-art.co.uk/media/system/js/core.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
34.29.141.135 - - [31/Oct/2024:10:48:54 +0000] "GET /wp-includes/js/jquery/jquery.js HTTP/1.1" 404 229 "http://narayana-art.co.uk/wp-includes/js/jquery/jquery.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
54.36.148.192 - - [31/Oct/2024:11:12:22 +0000] "GET /art.php?gallery=Primitives%20of%20Form%20and%20Pattern HTTP/1.1" 200 2833 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
20.188.201.230 - - [31/Oct/2024:12:15:47 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:48 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:49 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:50 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:51 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:51 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:52 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:53 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:54 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
20.188.201.230 - - [31/Oct/2024:12:15:55 +0000] "HEAD / HTTP/1.1" 200 - "http://www.narayana-art.co.uk/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
54.36.148.209 - - [31/Oct/2024:12:17:14 +0000] "GET /art.php?gallery=Drunken_Walk HTTP/1.1" 200 2610 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
54.36.148.118 - - [31/Oct/2024:12:53:02 +0000] "GET /art.php?gallery=Cellular%20Growth HTTP/1.1" 200 2646 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-includes/certificates/plugins.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/user/plugins.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /.well-known/acme-challenge/plugins.php HTTP/1.1" 404 236 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-includes/customize/plugins.php HTTP/1.1" 404 231 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-includes/SimplePie/plugins.php HTTP/1.1" 404 231 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/css/colors/blue/plugins.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-content/themes/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-includes/ID3/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/css/plugins.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/includes/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/network/plugins.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/images/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:52 +0000] "GET /wp-admin/maint/plugins.php HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-content/upgrade/plugins.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /images/plugins.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /css/plugins.php HTTP/1.1" 404 213 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-includes/fonts/plugins.php HTTP/1.1" 404 227 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-includes/pomo/plugins.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /.tmb/plugins.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-includes/IXR/plugins.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /.well-known/pki-validation/plugins.php HTTP/1.1" 404 236 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /cgi-bin/plugins.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-includes/random_compat/plugins.php HTTP/1.1" 404 235 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-content/languages/plugins.php HTTP/1.1" 404 230 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /index.php HTTP/1.1" 200 4689 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /cgi-bin/xmrlpc.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /404.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-configs.php HTTP/1.1" 404 212 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /simple.php HTTP/1.1" 404 208 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /themes.php HTTP/1.1" 404 208 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /ini.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /autoload_classmap.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /as.php HTTP/1.1" 404 204 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /admin/upload/css.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /.well-known/pki-validation/afnew.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /lufix.php HTTP/1.1" 404 207 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /media.php HTTP/1.1" 404 207 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /contact.php HTTP/1.1" 200 4272 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /byp.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /upload.php HTTP/1.1" 404 208 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /wp-content/themes/sketch/404.php HTTP/1.1" 404 230 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:53 +0000] "GET /test.php HTTP/1.1" 404 206 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /cong.php HTTP/1.1" 404 206 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /about/function.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /filemanager/dialog.php HTTP/1.1" 404 220 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /bak.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-info.php HTTP/1.1" 404 209 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /files/index.php HTTP/1.1" 404 213 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /css.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /css/index.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-includes/bak.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /alfa-rex.php7 HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-admin/wp-login.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-includes/cloud.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/index.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /readme.php HTTP/1.1" 404 208 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-admin/about.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/themes/404.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-admin/index.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/themes.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/dropdown.php HTTP/1.1" 404 221 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-includes/404.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/upgrade/index.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /cgi-bin/file.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /.well-known/index.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-content/cloud.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /.well-known/acme-challenge/index.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /cgi-bin/404.php HTTP/1.1" 404 213 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-includes/function.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /file.php HTTP/1.1" 404 206 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /.well-known/acme-challenge/autoload_classmap.php HTTP/1.1" 404 246 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:54 +0000] "GET /wp-includes/themes.php HTTP/1.1" 404 220 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/wp-login.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-content/file.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-trackback.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/SimplePie/wp-login.php HTTP/1.1" 404 232 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /cgi-bin/index.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-admin/themes.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/cloud.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/wp-load.php HTTP/1.1" 404 221 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/file.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/makeasmtp.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/index.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/acme-challenge/admin.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-admin/404.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /.well-known/acme-challenge/makeasmtp.php HTTP/1.1" 404 238 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /radio.php HTTP/1.1" 404 207 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-content/themes/index.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/admin.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/system_log.php?p=?p= HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/wp-activate.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-includes/makeasmtp.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-admin/user/index.php HTTP/1.1" 404 221 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /link.php HTTP/1.1" 404 206 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-content/autoload_classmap.php HTTP/1.1" 404 230 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /cgi-bin/themes.php HTTP/1.1" 404 216 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-content/themes/admin.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:55 +0000] "GET /wp-admin/css/wp-login.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /function.php HTTP/1.1" 404 210 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/images/wp-login.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /log.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/wp-signup.php HTTP/1.1" 404 220 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-content/themes/themes.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/radio.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-mail.php HTTP/1.1" 404 209 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/pki-validation/index.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/admin.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /cgi-bin/wp-login.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-links-opml.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/acme-challenge/radio.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/images/file.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-content/upgrade/function.php HTTP/1.1" 404 229 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/user/themes.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /cgi-bin/radio.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/css/license.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/pki-validation/wp-config.php HTTP/1.1" 404 238 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-content/radio.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-content/plugins/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/autoload_classmap.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/wp-login.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-includes/wp-load.php HTTP/1.1" 404 221 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-admin/file.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /.well-known/dropdown.php HTTP/1.1" 404 222 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:56 +0000] "GET /wp-content/plugins/dropdown.php HTTP/1.1" 404 229 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-admin/includes/index.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-signup.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/images/css.php HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /chosen.php HTTP/1.1" 404 208 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/cong.php HTTP/1.1" 404 217 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /mah.php HTTP/1.1" 404 205 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /ova-tools.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/Requests/about.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/style-engine/about.php HTTP/1.1" 404 232 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/rest-api/about.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/SimplePie/about.php HTTP/1.1" 404 229 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/banners/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-admin/license.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/about.php HTTP/1.1" 404 218 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /.well-known/about.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/Text/about.php HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/ID3/about.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /img/about.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/languages/about.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/customize/about.php HTTP/1.1" 404 229 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes.bak/html-api/about.php HTTP/1.1" 404 232 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/widgets/about.php HTTP/1.1" 404 227 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/IXR/about.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-admin/js/about.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /.well-known/pki-validation/about.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/pomo/about.php HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-includes/block-patterns/about.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/updraft/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/upgrade-temp-backup/about.php HTTP/1.1" 404 238 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/themes/about.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-admin/includes/about.php HTTP/1.1" 404 225 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /images/about.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:57 +0000] "GET /wp-content/blogs.dir/about.php HTTP/1.1" 404 228 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-includes/images/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-includes/about.php HTTP/1.1" 404 219 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /cgi-bin/about.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-content/gallery/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-includes/blocks/about.php HTTP/1.1" 404 226 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/css/about.php HTTP/1.1" 404 220 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/images/about.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /.well-known/pki-validation/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /.well-known/acme-challenge/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/network/cloud.php HTTP/1.1" 404 224 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /cloud.php HTTP/1.1" 404 207 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /cgi-bin/cloud.php HTTP/1.1" 404 215 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-content/updates.php HTTP/1.1" 404 220 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /css/cloud.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/user/cloud.php HTTP/1.1" 404 221 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /img/cloud.php HTTP/1.1" 404 211 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/css/colors/coffee/cloud.php HTTP/1.1" 404 234 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/images/cloud.php HTTP/1.1" 404 223 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /avaa.php HTTP/1.1" 404 206 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /images/cloud.php HTTP/1.1" 404 214 "-" "-"
52.169.218.55 - - [31/Oct/2024:13:03:58 +0000] "GET /wp-admin/js/widgets/cloud.php HTTP/1.1" 404 227 "-" "-"
